trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.01, 'e': 1.0}",20,0,-120.28103927412216,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
2,False,"{'a': 0.01, 'e': 0.999000499833375}",30,15,-92.14307626241225,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 1}",1
3,False,"{'a': 0.01, 'e': 0.9980019986673331}",20,0,-38.46997022863892,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
4,False,"{'a': 0.01, 'e': 0.997004495503373}",20,0,-68.66081974151659,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
5,False,"{'a': 0.01, 'e': 0.9960079893439915}",25,0,-161.599918669239,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
6,False,"{'a': 0.01, 'e': 0.9950124791926823}",25,0,-187.66755789566497,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
7,False,"{'a': 0.01, 'e': 0.9940179640539353}",30,0,-104.24719006043915,"{0: 17, 1: 7, 2: 4, 3: 2, 4: 0}",0
8,False,"{'a': 0.01, 'e': 0.9930244429332351}",25,16,-65.45281595511926,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 1}",1
9,False,"{'a': 0.01, 'e': 0.9920319148370607}",20,0,-131.16500845847932,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
10,False,"{'a': 0.01, 'e': 0.9910403787728836}",30,0,-53.684315143228496,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
11,False,"{'a': 0.01, 'e': 0.9900498337491681}",25,0,-213.07109996019295,"{0: 16, 1: 0, 2: 3, 3: 2, 4: 4}",0
12,False,"{'a': 0.01, 'e': 0.9890602787753687}",20,0,-167.29114231331215,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
13,False,"{'a': 0.01, 'e': 0.9880717128619305}",20,0,-140.41238810846608,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
14,False,"{'a': 0.01, 'e': 0.9870841350202876}",20,0,-76.6486615233145,"{0: 9, 1: 6, 2: 4, 3: 1, 4: 0}",0
15,False,"{'a': 0.01, 'e': 0.9860975442628619}",20,0,-130.73867675799664,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
16,False,"{'a': 0.01, 'e': 0.9851119396030626}",30,0,-116.74597505029246,"{0: 16, 1: 7, 2: 4, 3: 3, 4: 0}",0
17,False,"{'a': 0.01, 'e': 0.9841273200552851}",25,0,-87.2058039774644,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",0
18,False,"{'a': 0.01, 'e': 0.9831436846349096}",25,11,-50.63803113796797,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 0}",1
19,False,"{'a': 0.01, 'e': 0.9821610323583008}",20,4,-79.22147785704523,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 1}",1
20,False,"{'a': 0.01, 'e': 0.981179362242806}",20,0,-166.21468943668455,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
21,False,"{'a': 0.01, 'e': 0.9801986733067553}",20,0,-152.08493545770838,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
22,False,"{'a': 0.01, 'e': 0.9792189645694596}",25,0,-68.00531693162218,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
23,False,"{'a': 0.01, 'e': 0.97824023505121}",20,0,-226.70111280425243,"{0: 5, 1: 4, 2: 5, 3: 4, 4: 2}",0
24,False,"{'a': 0.01, 'e': 0.9772624837732771}",20,0,-73.08009198053898,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
25,False,"{'a': 0.01, 'e': 0.9762857097579093}",20,0,-66.81582814657615,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
26,False,"{'a': 0.01, 'e': 0.9753099120283326}",20,0,-104.89135458244547,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
27,False,"{'a': 0.01, 'e': 0.9743350896087494}",20,0,-132.10335936550024,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
28,False,"{'a': 0.01, 'e': 0.9733612415243368}",25,0,-128.15213772725065,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
29,False,"{'a': 0.01, 'e': 0.9723883668012469}",30,0,-200.90411015134515,"{0: 20, 1: 2, 2: 3, 3: 1, 4: 4}",0
30,False,"{'a': 0.01, 'e': 0.9714164644666048}",25,0,-51.648064727945744,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
31,False,"{'a': 0.01, 'e': 0.9704455335485082}",25,0,-105.05755656252579,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
32,False,"{'a': 0.01, 'e': 0.9694755730760259}",30,0,-106.87259334040573,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
33,False,"{'a': 0.01, 'e': 0.9685065820791976}",35,0,-241.31670012909024,"{0: 20, 1: 3, 2: 7, 3: 1, 4: 4}",0
34,False,"{'a': 0.01, 'e': 0.967538559589032}",20,0,-166.8209375884584,"{0: 7, 1: 9, 2: 1, 3: 0, 4: 3}",0
35,False,"{'a': 0.01, 'e': 0.9665715046375066}",20,0,-74.58489342680727,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
36,False,"{'a': 0.01, 'e': 0.9656054162575665}",25,0,-143.36248390683326,"{0: 16, 1: 3, 2: 1, 3: 3, 4: 2}",0
37,False,"{'a': 0.01, 'e': 0.9646402934831231}",20,5,-61.24150499269372,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
38,False,"{'a': 0.01, 'e': 0.9636761353490535}",25,0,-128.32139956048837,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
39,False,"{'a': 0.01, 'e': 0.9627129408911995}",30,4,-88.498337600912,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 1}",1
40,False,"{'a': 0.01, 'e': 0.9617507091463667}",20,15,-2.4151010746981436,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
41,False,"{'a': 0.01, 'e': 0.9607894391523232}",30,0,-245.66248094031872,"{0: 14, 1: 7, 2: 4, 3: 1, 4: 4}",0
42,False,"{'a': 0.01, 'e': 0.9598291299477989}",20,0,-132.52310348929964,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
43,False,"{'a': 0.01, 'e': 0.9588697805724845}",30,0,-117.41165085285769,"{0: 17, 1: 7, 2: 4, 3: 1, 4: 1}",0
44,False,"{'a': 0.01, 'e': 0.9579113900670306}",30,14,-86.51355501474559,"{0: 9, 1: 2, 2: 3, 3: 1, 4: 1}",1
45,False,"{'a': 0.01, 'e': 0.9569539574730467}",20,0,-87.09779426219649,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
46,False,"{'a': 0.01, 'e': 0.9559974818331}",25,0,-157.9045545281263,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
47,False,"{'a': 0.01, 'e': 0.9550419621907147}",30,0,-104.3288133058239,"{0: 18, 1: 3, 2: 7, 3: 2, 4: 0}",0
48,False,"{'a': 0.01, 'e': 0.9540873975903711}",30,0,-251.34710399533023,"{0: 13, 1: 3, 2: 9, 3: 2, 4: 3}",0
49,False,"{'a': 0.01, 'e': 0.9531337870775047}",20,0,-75.65683549661911,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
50,False,"{'a': 0.01, 'e': 0.9521811296985049}",25,0,-250.8570086513559,"{0: 13, 1: 1, 2: 4, 3: 3, 4: 4}",0
51,False,"{'a': 0.01, 'e': 0.951229424500714}",20,0,-88.38431247577026,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
52,False,"{'a': 0.01, 'e': 0.950278670532427}",35,0,-184.79740621223715,"{0: 21, 1: 4, 2: 6, 3: 2, 4: 2}",0
53,False,"{'a': 0.01, 'e': 0.9493288668428895}",20,0,-79.0026338056797,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
54,False,"{'a': 0.01, 'e': 0.9483800124822982}",20,0,-22.831270112206983,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
55,False,"{'a': 0.01, 'e': 0.9474321065017983}",20,0,-120.04817125530535,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 1}",0
56,False,"{'a': 0.01, 'e': 0.9464851479534838}",30,3,-151.52030287817374,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 2}",1
57,False,"{'a': 0.01, 'e': 0.9455391358903963}",25,0,-89.99121531536372,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
58,False,"{'a': 0.01, 'e': 0.9445940693665233}",20,0,-66.97506981641963,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
59,False,"{'a': 0.01, 'e': 0.9436499474367985}",20,7,-50.515139361518486,"{0: 6, 1: 3, 2: 4, 3: 0, 4: 0}",1
60,False,"{'a': 0.01, 'e': 0.9427067691570997}",20,0,-168.02177582878815,"{0: 10, 1: 2, 2: 3, 3: 3, 4: 2}",0
61,False,"{'a': 0.01, 'e': 0.9417645335842487}",30,0,-163.01078555226192,"{0: 17, 1: 2, 2: 8, 3: 1, 4: 2}",0
62,False,"{'a': 0.01, 'e': 0.9408232397760097}",30,8,-176.54711234406923,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 4}",1
63,False,"{'a': 0.01, 'e': 0.9398828867910889}",30,0,-157.80787141648074,"{0: 17, 1: 1, 2: 9, 3: 2, 4: 1}",0
64,False,"{'a': 0.01, 'e': 0.9389434736891332}",25,0,-54.57078292150246,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
65,False,"{'a': 0.01, 'e': 0.9380049995307295}",25,0,-73.8218147632126,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
66,False,"{'a': 0.01, 'e': 0.9370674633774034}",25,0,-110.73401600817756,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
67,False,"{'a': 0.01, 'e': 0.9361308642916188}",20,0,-133.79759777990517,"{0: 12, 1: 3, 2: 1, 3: 2, 4: 2}",0
68,False,"{'a': 0.01, 'e': 0.9351952013367766}",30,0,-111.92146132771671,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
69,False,"{'a': 0.01, 'e': 0.9342604735772135}",35,0,-69.53159779305331,"{0: 28, 1: 2, 2: 3, 3: 1, 4: 1}",0
70,False,"{'a': 0.01, 'e': 0.933326680078202}",20,0,-161.3598163158462,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
71,False,"{'a': 0.01, 'e': 0.9323938199059483}",25,0,-120.12465447589072,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
72,False,"{'a': 0.01, 'e': 0.9314618921275921}",25,0,-100.0953580311561,"{0: 14, 1: 2, 2: 7, 3: 2, 4: 0}",0
73,False,"{'a': 0.01, 'e': 0.9305308958112057}",25,0,-256.06286221605995,"{0: 9, 1: 4, 2: 8, 3: 0, 4: 4}",0
74,False,"{'a': 0.01, 'e': 0.9296008300257927}",20,0,-55.620257517782704,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
75,False,"{'a': 0.01, 'e': 0.9286716938412872}",20,0,-118.9249771426328,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
76,False,"{'a': 0.01, 'e': 0.9277434863285529}",25,4,-131.33389225154428,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 2}",1
77,False,"{'a': 0.01, 'e': 0.9268162065593822}",30,0,-170.538216159362,"{0: 19, 1: 2, 2: 4, 3: 3, 4: 2}",0
78,False,"{'a': 0.01, 'e': 0.9258898536064953}",20,0,-50.3712332314183,"{0: 12, 1: 5, 2: 2, 3: 1, 4: 0}",0
79,False,"{'a': 0.01, 'e': 0.9249644265435393}",30,19,-36.90197178368978,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
80,False,"{'a': 0.01, 'e': 0.9240399244450868}",20,0,-125.0905004189399,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
81,False,"{'a': 0.01, 'e': 0.9231163463866358}",25,0,-94.89260673692483,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
82,False,"{'a': 0.01, 'e': 0.922193691444608}",20,0,-137.23818722171407,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
83,False,"{'a': 0.01, 'e': 0.9212719586963487}",20,0,-80.8548900253554,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
84,False,"{'a': 0.01, 'e': 0.9203511472201247}",30,20,2.588214847101889,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
85,False,"{'a': 0.01, 'e': 0.9194312560951247}",20,0,-111.43456617628432,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
86,False,"{'a': 0.01, 'e': 0.9185122844014574}",20,0,-74.8664456763578,"{0: 11, 1: 6, 2: 2, 3: 0, 4: 1}",0
87,False,"{'a': 0.01, 'e': 0.9175942312201509}",25,16,-3.6356778426196463,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
88,False,"{'a': 0.01, 'e': 0.9166770956331523}",20,0,-49.41702354512911,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
89,False,"{'a': 0.01, 'e': 0.9157608767233256}",25,11,-14.761023608590728,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
90,False,"{'a': 0.01, 'e': 0.914845573574452}",25,13,-45.17013505296818,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
91,False,"{'a': 0.01, 'e': 0.9139311852712282}",25,0,-215.01947691409896,"{0: 9, 1: 5, 2: 6, 3: 3, 4: 2}",0
92,False,"{'a': 0.01, 'e': 0.9130177108992658}",30,0,-181.67028799448735,"{0: 18, 1: 3, 2: 5, 3: 1, 4: 3}",0
93,False,"{'a': 0.01, 'e': 0.9121051495450904}",20,0,-46.77944527036759,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
94,False,"{'a': 0.01, 'e': 0.9111935002961405}",25,0,-83.12124292912435,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
95,False,"{'a': 0.01, 'e': 0.910282762240767}",30,0,-124.24368864994432,"{0: 16, 1: 5, 2: 8, 3: 0, 4: 1}",0
96,False,"{'a': 0.01, 'e': 0.9093729344682314}",20,0,-9.484147946702393,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
97,False,"{'a': 0.01, 'e': 0.9084640160687062}",20,0,-118.77105174110835,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
98,False,"{'a': 0.01, 'e': 0.9075560061332727}",20,0,-23.508348922225657,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
99,False,"{'a': 0.01, 'e': 0.9066489037539209}",20,0,-141.51832072834992,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
100,False,"{'a': 0.01, 'e': 0.9057427080235485}",20,0,-69.87399618040327,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
101,False,"{'a': 0.01, 'e': 0.9048374180359595}",20,0,-155.95923160402666,"{0: 10, 1: 4, 2: 2, 3: 2, 4: 2}",0
102,False,"{'a': 0.01, 'e': 0.9039330328858641}",20,0,-118.17371784601255,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
103,False,"{'a': 0.01, 'e': 0.9030295516688768}",25,0,-84.14956662361683,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
104,False,"{'a': 0.01, 'e': 0.9021269734815165}",20,0,-90.76875933989102,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
105,False,"{'a': 0.01, 'e': 0.9012252974212047}",20,0,-182.9781296699871,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 4}",0
106,False,"{'a': 0.01, 'e': 0.9003245225862656}",20,0,-37.81266511899886,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
107,False,"{'a': 0.01, 'e': 0.899424648075924}",20,0,-57.802048770775194,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
108,False,"{'a': 0.01, 'e': 0.8985256729903055}",30,8,-111.04005608452056,"{0: 12, 1: 3, 2: 5, 3: 1, 4: 1}",1
109,False,"{'a': 0.01, 'e': 0.8976275964304349}",20,0,-64.03295626955351,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
110,False,"{'a': 0.01, 'e': 0.8967304174982355}",25,0,-130.52320637108608,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
111,False,"{'a': 0.01, 'e': 0.8958341352965282}",30,0,-134.55889206291556,"{0: 16, 1: 4, 2: 7, 3: 3, 4: 0}",0
112,False,"{'a': 0.01, 'e': 0.894938748929031}",25,0,-153.905372196205,"{0: 16, 1: 2, 2: 2, 3: 3, 4: 2}",0
113,False,"{'a': 0.01, 'e': 0.8940442575003572}",20,0,-131.50108799684673,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
114,False,"{'a': 0.01, 'e': 0.8931506601160155}",20,0,-159.71843311767145,"{0: 6, 1: 3, 2: 9, 3: 1, 4: 1}",0
115,False,"{'a': 0.01, 'e': 0.8922579558824083}",20,0,-100.9410778289904,"{0: 14, 1: 0, 2: 2, 3: 3, 4: 1}",0
116,False,"{'a': 0.01, 'e': 0.8913661439068313}",20,0,-75.59164738818953,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
117,False,"{'a': 0.01, 'e': 0.8904752232974726}",30,10,-26.633341870547397,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",1
118,False,"{'a': 0.01, 'e': 0.8895851931634113}",30,0,-191.94252347148992,"{0: 15, 1: 7, 2: 5, 3: 0, 4: 3}",0
119,False,"{'a': 0.01, 'e': 0.8886960526146174}",25,0,-112.77093960003918,"{0: 17, 1: 1, 2: 3, 3: 3, 4: 1}",0
120,False,"{'a': 0.01, 'e': 0.8878078007619501}",25,0,-176.3035803229042,"{0: 9, 1: 4, 2: 9, 3: 2, 4: 1}",0
121,False,"{'a': 0.01, 'e': 0.8869204367171575}",20,0,-77.99972971576346,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
122,False,"{'a': 0.01, 'e': 0.8860339595928756}",30,0,-114.80695413493021,"{0: 20, 1: 5, 2: 2, 3: 1, 4: 2}",0
123,False,"{'a': 0.01, 'e': 0.8851483685026271}",20,0,-110.74559618757877,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
124,False,"{'a': 0.01, 'e': 0.8842636625608209}",25,0,-150.28446529388737,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
125,False,"{'a': 0.01, 'e': 0.8833798408827509}",25,0,-143.52828409587318,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
126,False,"{'a': 0.01, 'e': 0.8824969025845955}",20,0,-84.60201948315029,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
127,False,"{'a': 0.01, 'e': 0.8816148467834161}",30,0,-161.39806159118245,"{0: 16, 1: 4, 2: 8, 3: 0, 4: 2}",0
128,False,"{'a': 0.01, 'e': 0.880733672597157}",20,0,-66.80905614242616,"{0: 12, 1: 6, 2: 1, 3: 0, 4: 1}",0
129,False,"{'a': 0.01, 'e': 0.8798533791446438}",25,0,-45.60686371739432,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
130,False,"{'a': 0.01, 'e': 0.8789739655455832}",20,12,-24.633416767124203,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 0}",1
131,False,"{'a': 0.01, 'e': 0.8780954309205613}",25,0,-147.47680007224886,"{0: 12, 1: 3, 2: 7, 3: 2, 4: 1}",0
132,False,"{'a': 0.01, 'e': 0.8772177743910435}",35,0,-163.19894826407676,"{0: 21, 1: 5, 2: 6, 3: 1, 4: 2}",0
133,False,"{'a': 0.01, 'e': 0.8763409950793732}",20,0,-36.67267109012561,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
134,False,"{'a': 0.01, 'e': 0.8754650921087711}",30,0,-111.16418720336918,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
135,False,"{'a': 0.01, 'e': 0.874590064603334}",25,0,-145.59099504103605,"{0: 15, 1: 5, 2: 2, 3: 0, 4: 3}",0
136,False,"{'a': 0.01, 'e': 0.8737159116880344}",20,7,-43.00392286206698,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 1}",1
137,False,"{'a': 0.01, 'e': 0.8728426324887193}",25,0,-122.89779985759546,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
138,False,"{'a': 0.01, 'e': 0.8719702261321094}",30,2,-69.64869780146789,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 1}",1
139,False,"{'a': 0.01, 'e': 0.8710986917457983}",25,0,-106.77109053004548,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
140,False,"{'a': 0.01, 'e': 0.8702280284582515}",25,0,-74.81503442780075,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
141,False,"{'a': 0.01, 'e': 0.8693582353988059}",30,0,-73.93729193506083,"{0: 21, 1: 5, 2: 3, 3: 0, 4: 1}",0
142,False,"{'a': 0.01, 'e': 0.8684893116976679}",20,4,-78.63202578488644,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 1}",1
143,False,"{'a': 0.01, 'e': 0.867621256485914}",25,0,-132.86108870804233,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
144,False,"{'a': 0.01, 'e': 0.8667540688954889}",20,8,-44.23502382953869,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
145,False,"{'a': 0.01, 'e': 0.865887748059205}",20,0,-113.20350239304301,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
146,False,"{'a': 0.01, 'e': 0.8650222931107413}",20,0,-104.91540554913075,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
147,False,"{'a': 0.01, 'e': 0.8641577031846428}",20,15,7.364984391573485,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.01, 'e': 0.8632939774163194}",20,7,-36.78378759483881,"{0: 7, 1: 2, 2: 4, 3: 0, 4: 0}",1
149,False,"{'a': 0.01, 'e': 0.8624311149420455}",20,0,-164.97147476103856,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
150,False,"{'a': 0.01, 'e': 0.8615691148989583}",30,0,-137.63281749880147,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
151,False,"{'a': 0.01, 'e': 0.8607079764250578}",20,0,-57.78492186517323,"{0: 13, 1: 4, 2: 1, 3: 2, 4: 0}",0
152,False,"{'a': 0.01, 'e': 0.8598476986592055}",25,0,-138.15257663089238,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
153,False,"{'a': 0.01, 'e': 0.8589882807411234}",25,0,-93.4759253889692,"{0: 15, 1: 4, 2: 3, 3: 3, 4: 0}",0
154,False,"{'a': 0.01, 'e': 0.8581297218113938}",30,0,-183.66298770097745,"{0: 17, 1: 5, 2: 4, 3: 1, 4: 3}",0
155,False,"{'a': 0.01, 'e': 0.8572720210114575}",20,0,-112.04171044417913,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
156,False,"{'a': 0.01, 'e': 0.8564151774836135}",20,0,-111.91377922479295,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
157,False,"{'a': 0.01, 'e': 0.8555591903710185}",20,0,-83.00611540191694,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
158,False,"{'a': 0.01, 'e': 0.8547040588176851}",20,0,-104.51233119207211,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
159,False,"{'a': 0.01, 'e': 0.8538497819684817}",25,0,-61.74921480823295,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
160,False,"{'a': 0.01, 'e': 0.8529963589691315}",30,0,-98.43828821166663,"{0: 23, 1: 3, 2: 1, 3: 1, 4: 2}",0
161,False,"{'a': 0.01, 'e': 0.8521437889662113}",20,0,-133.11168030186488,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
162,False,"{'a': 0.01, 'e': 0.8512920711071511}",20,0,-171.6161161269039,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
163,False,"{'a': 0.01, 'e': 0.850441204540233}",25,0,-156.51494841639845,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
164,False,"{'a': 0.01, 'e': 0.8495911884145902}",20,0,-108.9736501109179,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
165,False,"{'a': 0.01, 'e': 0.8487420218802068}",20,6,-51.88169547303745,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
166,False,"{'a': 0.01, 'e': 0.8478937040879159}",20,8,-64.05185977104819,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 1}",1
167,False,"{'a': 0.01, 'e': 0.8470462341893996}",25,0,-109.65307376326342,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
168,False,"{'a': 0.01, 'e': 0.8461996113371882}",25,0,-90.01880082523208,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
169,False,"{'a': 0.01, 'e': 0.8453538346846587}",20,0,-109.25415457874955,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
170,False,"{'a': 0.01, 'e': 0.8445089033860343}",35,0,-240.5381359308926,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 5}",0
171,False,"{'a': 0.01, 'e': 0.8436648165963837}",20,2,-104.25689410734091,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 2}",1
172,False,"{'a': 0.01, 'e': 0.8428215734716199}",20,7,-32.955724784765394,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
173,False,"{'a': 0.01, 'e': 0.8419791731684999}",30,0,-90.46639788308464,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
174,False,"{'a': 0.01, 'e': 0.8411376148446232}",20,0,-112.90096589357745,"{0: 9, 1: 5, 2: 4, 3: 1, 4: 1}",0
175,False,"{'a': 0.01, 'e': 0.8402968976584314}",20,0,-129.4027784657199,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
176,False,"{'a': 0.01, 'e': 0.8394570207692074}",20,9,-106.21260219339088,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 2}",1
177,False,"{'a': 0.01, 'e': 0.838617983337074}",25,0,-164.78987661051085,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
178,False,"{'a': 0.01, 'e': 0.8377797845229938}",20,0,-66.61881692844752,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
179,False,"{'a': 0.01, 'e': 0.8369424234887681}",20,0,-231.28232443268791,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 5}",0
180,False,"{'a': 0.01, 'e': 0.8361058993970355}",20,0,-50.56750766255763,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
181,False,"{'a': 0.01, 'e': 0.835270211411272}",20,0,-76.77608920484387,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
182,False,"{'a': 0.01, 'e': 0.8344353586957896}",25,3,-111.48031549717993,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 2}",1
183,False,"{'a': 0.01, 'e': 0.8336013404157353}",30,0,-104.69088925059684,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
184,False,"{'a': 0.01, 'e': 0.832768155737091}",25,3,-74.3723437473146,"{0: 15, 1: 4, 2: 1, 3: 1, 4: 1}",1
